Client_ID,Note_loan_percent_income,Note_person_home_ownership,Note_person_income,Note_Finale,loan_status,loan_grade
16133,411.78,392.36,28.41,832.55,1,1
16134,0.0,255.72,28.41,284.13,0,0
16135,0.0,392.36,28.41,420.77000000000004,0,1
16136,48.07,392.36,195.86,636.29,0,1
16137,48.07,392.36,28.41,468.84000000000003,0,1
16138,411.78,255.72,28.41,695.91,0,2
16139,411.78,392.36,195.86,1000.0,1,0
16140,48.07,0.0,28.41,76.48,0,2
16141,0.0,255.72,0.0,255.72,0,1
16142,411.78,392.36,28.41,832.55,1,0
16143,0.0,255.72,134.75,390.47,0,1
16144,0.0,0.0,0.0,0.0,0,1
16145,48.07,392.36,195.86,636.29,0,2
16146,48.07,255.72,0.0,303.79,0,0
16147,0.0,392.36,28.41,420.77000000000004,0,2
16148,411.78,255.72,0.0,667.5,0,4
16149,0.0,255.72,0.0,255.72,0,0
16150,48.07,255.72,0.0,303.79,1,2
16151,48.07,0.0,28.41,76.48,0,1
16152,411.78,392.36,195.86,1000.0,1,2
16153,0.0,392.36,134.75,527.11,0,0
16154,0.0,255.72,0.0,255.72,0,1
16155,0.0,392.36,195.86,588.22,0,2
16156,411.78,392.36,134.75,938.89,1,2
16157,0.0,255.72,0.0,255.72,0,0
16158,411.78,255.72,0.0,667.5,1,5
16159,48.07,255.72,0.0,303.79,0,1
16160,0.0,392.36,195.86,588.22,0,2
16161,0.0,392.36,0.0,392.36,1,2
16162,0.0,392.36,195.86,588.22,1,1
16163,0.0,392.36,134.75,527.11,0,3
16164,0.0,392.36,0.0,392.36,0,0
16165,48.07,392.36,28.41,468.84000000000003,1,3
16166,0.0,255.72,0.0,255.72,0,0
16167,0.0,392.36,0.0,392.36,0,2
16168,0.0,392.36,28.41,420.77000000000004,0,2
16169,0.0,255.72,28.41,284.13,0,0
16170,48.07,392.36,28.41,468.84000000000003,0,2
16171,48.07,392.36,195.86,636.29,1,0
16172,0.0,392.36,0.0,392.36,0,1
16173,0.0,392.36,0.0,392.36,0,1
16174,0.0,392.36,134.75,527.11,0,1
16175,0.0,255.72,0.0,255.72,0,2
16176,48.07,392.36,28.41,468.84000000000003,0,3
16177,48.07,392.36,28.41,468.84000000000003,1,3
16178,411.78,255.72,28.41,695.91,0,1
16179,0.0,392.36,0.0,392.36,0,2
16180,0.0,392.36,28.41,420.77000000000004,1,3
16181,0.0,255.72,134.75,390.47,0,1
16182,95.05,255.72,195.86,546.63,0,1
16183,48.07,255.72,28.41,332.20000000000005,0,2
16184,0.0,392.36,28.41,420.77000000000004,0,0
16185,95.05,392.36,134.75,622.1600000000001,1,0
16186,0.0,255.72,28.41,284.13,0,0
16187,411.78,255.72,0.0,667.5,0,3
16188,411.78,392.36,134.75,938.89,1,1
16189,95.05,392.36,195.86,683.27,0,1
16190,0.0,255.72,0.0,255.72,0,0
16191,48.07,255.72,134.75,438.54,0,0
16192,411.78,255.72,0.0,667.5,1,2
16193,48.07,255.72,0.0,303.79,0,2
16194,48.07,392.36,28.41,468.84000000000003,0,2
16195,48.07,392.36,134.75,575.1800000000001,0,1
16196,0.0,392.36,0.0,392.36,0,1
16197,48.07,392.36,28.41,468.84000000000003,0,0
16198,0.0,392.36,28.41,420.77000000000004,0,2
16199,95.05,255.72,28.41,379.18,0,3
16200,411.78,392.36,134.75,938.89,1,1
16201,411.78,392.36,28.41,832.55,1,3
16202,0.0,255.72,0.0,255.72,1,4
16203,95.05,255.72,195.86,546.63,1,2
16204,0.0,255.72,28.41,284.13,1,2
16205,0.0,392.36,28.41,420.77000000000004,0,0
16206,411.78,0.0,28.41,440.19,0,2
16207,0.0,392.36,28.41,420.77000000000004,1,5
16208,48.07,0.0,0.0,48.07,0,0
16209,48.07,255.72,0.0,303.79,0,2
16210,48.07,392.36,195.86,636.29,1,1
16211,0.0,255.72,28.41,284.13,0,3
16212,0.0,255.72,28.41,284.13,0,1
16213,0.0,255.72,0.0,255.72,0,1
16214,0.0,255.72,0.0,255.72,0,1
16215,48.07,255.72,28.41,332.20000000000005,0,0
16216,0.0,392.36,28.41,420.77000000000004,0,2
16217,0.0,392.36,0.0,392.36,0,1
16218,48.07,392.36,0.0,440.43,0,2
16219,0.0,392.36,0.0,392.36,0,0
16220,0.0,255.72,0.0,255.72,0,3
16221,0.0,255.72,28.41,284.13,0,2
16222,0.0,392.36,195.86,588.22,0,1
16223,48.07,255.72,28.41,332.20000000000005,0,0
16224,411.78,255.72,28.41,695.91,0,1
16225,0.0,392.36,195.86,588.22,0,2
16226,0.0,255.72,0.0,255.72,0,0
16227,0.0,255.72,0.0,255.72,0,1
16228,0.0,255.72,0.0,255.72,0,0
16229,0.0,255.72,0.0,255.72,1,5
16230,48.07,392.36,28.41,468.84000000000003,0,3
16231,48.07,392.36,134.75,575.1800000000001,1,1
16232,411.78,0.0,195.86,607.64,0,3
16233,95.05,255.72,195.86,546.63,0,1
16234,0.0,255.72,0.0,255.72,0,1
16235,0.0,0.0,195.86,195.86,0,1
16236,48.07,392.36,0.0,440.43,0,2
16237,0.0,255.72,0.0,255.72,0,0
16238,0.0,392.36,0.0,392.36,0,1
16239,0.0,255.72,0.0,255.72,1,0
16240,95.05,0.0,195.86,290.91,0,2
16241,48.07,392.36,195.86,636.29,0,0
16242,0.0,392.36,28.41,420.77000000000004,0,0
16243,48.07,392.36,28.41,468.84000000000003,0,1
16244,48.07,255.72,0.0,303.79,0,1
16245,48.07,392.36,0.0,440.43,0,2
16246,0.0,255.72,28.41,284.13,0,1
16247,0.0,255.72,134.75,390.47,0,1
16248,411.78,392.36,28.41,832.55,1,1
16249,0.0,255.72,0.0,255.72,0,2
16250,0.0,0.0,28.41,28.41,0,0
16251,0.0,392.36,0.0,392.36,0,0
16252,0.0,392.36,0.0,392.36,0,2
16253,0.0,392.36,195.86,588.22,1,3
16254,48.07,392.36,134.75,575.1800000000001,0,1
16255,0.0,392.36,134.75,527.11,0,3
16256,411.78,0.0,28.41,440.19,0,2
16257,0.0,255.72,0.0,255.72,0,2
16258,0.0,392.36,28.41,420.77000000000004,0,3
16259,0.0,0.0,0.0,0.0,0,0
16260,0.0,392.36,28.41,420.77000000000004,0,0
16261,0.0,255.72,0.0,255.72,0,0
16262,411.78,255.72,28.41,695.91,0,0
16263,411.78,0.0,195.86,607.64,0,1
16264,411.78,392.36,28.41,832.55,1,4
16265,411.78,0.0,0.0,411.78,0,1
16266,48.07,255.72,0.0,303.79,0,1
16267,48.07,255.72,28.41,332.20000000000005,0,0
16268,0.0,255.72,0.0,255.72,0,2
16269,48.07,255.72,0.0,303.79,0,1
16270,95.05,255.72,134.75,485.52,0,1
16271,411.78,392.36,28.41,832.55,1,1
16272,0.0,392.36,28.41,420.77000000000004,0,2
16273,0.0,392.36,28.41,420.77000000000004,0,0
16274,0.0,392.36,28.41,420.77000000000004,0,3
16275,0.0,255.72,0.0,255.72,0,1
16276,411.78,255.72,195.86,863.36,0,0
16277,48.07,255.72,0.0,303.79,0,0
16278,411.78,0.0,195.86,607.64,0,1
16279,0.0,255.72,0.0,255.72,0,2
16280,0.0,0.0,28.41,28.41,0,1
16281,0.0,255.72,28.41,284.13,0,0
16282,0.0,392.36,28.41,420.77000000000004,0,3
16283,0.0,392.36,134.75,527.11,0,2
16284,0.0,255.72,28.41,284.13,0,0
16285,0.0,255.72,28.41,284.13,0,1
16286,0.0,255.72,28.41,284.13,0,0
16287,48.07,255.72,0.0,303.79,0,1
16288,95.05,392.36,0.0,487.41,1,3
16289,48.07,255.72,0.0,303.79,0,1
16290,95.05,255.72,0.0,350.77,0,1
16291,0.0,392.36,0.0,392.36,0,1
16292,48.07,0.0,134.75,182.82,0,1
16293,0.0,255.72,0.0,255.72,0,1
16294,411.78,392.36,134.75,938.89,1,4
16295,411.78,392.36,134.75,938.89,1,2
16296,0.0,255.72,28.41,284.13,0,1
16297,48.07,255.72,28.41,332.20000000000005,0,1
16298,95.05,392.36,195.86,683.27,0,2
16299,0.0,255.72,28.41,284.13,0,0
16300,0.0,255.72,0.0,255.72,0,2
16301,0.0,392.36,0.0,392.36,0,1
16302,0.0,255.72,0.0,255.72,0,1
16303,0.0,392.36,134.75,527.11,1,3
16304,48.07,392.36,134.75,575.1800000000001,0,0
16305,48.07,255.72,28.41,332.20000000000005,0,0
16306,95.05,255.72,134.75,485.52,0,0
16307,48.07,392.36,28.41,468.84000000000003,0,1
16308,0.0,392.36,0.0,392.36,0,1
16309,95.05,255.72,28.41,379.18,1,3
16310,0.0,0.0,28.41,28.41,0,1
16311,48.07,392.36,0.0,440.43,0,0
16312,411.78,392.36,195.86,1000.0,1,0
16313,0.0,392.36,134.75,527.11,0,0
16314,0.0,392.36,28.41,420.77000000000004,0,0
16315,411.78,392.36,28.41,832.55,1,2
16316,411.78,392.36,28.41,832.55,1,1
16317,0.0,392.36,0.0,392.36,0,2
16318,411.78,0.0,134.75,546.53,0,0
16319,0.0,255.72,0.0,255.72,0,2
16320,0.0,392.36,134.75,527.11,1,3
16321,48.07,392.36,0.0,440.43,0,1
16322,0.0,392.36,28.41,420.77000000000004,0,2
16323,48.07,255.72,28.41,332.20000000000005,1,3
16324,48.07,255.72,28.41,332.20000000000005,0,4
16325,0.0,255.72,28.41,284.13,0,2
16326,0.0,392.36,28.41,420.77000000000004,0,0
16327,95.05,392.36,195.86,683.27,0,0
16328,0.0,392.36,28.41,420.77000000000004,0,0
16329,0.0,392.36,0.0,392.36,0,0
16330,411.78,255.72,28.41,695.91,0,0
16331,0.0,255.72,28.41,284.13,0,1
16332,411.78,0.0,0.0,411.78,0,1
16333,0.0,255.72,0.0,255.72,0,0
16334,0.0,255.72,28.41,284.13,0,2
16335,0.0,255.72,0.0,255.72,0,1
16336,0.0,255.72,0.0,255.72,0,0
16337,48.07,255.72,28.41,332.20000000000005,0,0
16338,48.07,392.36,28.41,468.84000000000003,0,2
16339,0.0,0.0,0.0,0.0,0,0
16340,0.0,392.36,28.41,420.77000000000004,0,2
16341,411.78,392.36,195.86,1000.0,1,2
16342,48.07,255.72,28.41,332.20000000000005,0,1
16343,0.0,392.36,0.0,392.36,0,0
16344,0.0,0.0,28.41,28.41,0,1
16345,0.0,392.36,28.41,420.77000000000004,0,0
16346,0.0,0.0,0.0,0.0,0,2
16347,0.0,255.72,28.41,284.13,0,3
16348,0.0,255.72,0.0,255.72,0,0
16349,48.07,392.36,28.41,468.84000000000003,0,2
16350,0.0,392.36,0.0,392.36,0,2
16351,95.05,392.36,0.0,487.41,1,4
16352,0.0,392.36,195.86,588.22,1,4
16353,48.07,255.72,0.0,303.79,0,0
16354,95.05,392.36,28.41,515.82,0,0
16355,48.07,255.72,0.0,303.79,0,3
16356,411.78,392.36,28.41,832.55,1,1
16357,0.0,392.36,28.41,420.77000000000004,0,2
16358,48.07,255.72,28.41,332.20000000000005,0,1
16359,0.0,255.72,0.0,255.72,0,2
16360,0.0,392.36,195.86,588.22,1,1
16361,0.0,255.72,0.0,255.72,0,2
16362,0.0,392.36,28.41,420.77000000000004,0,0
16363,48.07,392.36,28.41,468.84000000000003,0,1
16364,48.07,392.36,28.41,468.84000000000003,0,2
16365,48.07,392.36,195.86,636.29,1,2
16366,411.78,255.72,28.41,695.91,0,1
16367,411.78,0.0,195.86,607.64,1,2
16368,0.0,255.72,28.41,284.13,0,2
16369,0.0,255.72,0.0,255.72,1,2
16370,411.78,255.72,28.41,695.91,0,0
16371,0.0,255.72,0.0,255.72,0,0
16372,0.0,255.72,28.41,284.13,0,0
16373,48.07,392.36,28.41,468.84000000000003,0,1
16374,48.07,392.36,28.41,468.84000000000003,0,0
16375,0.0,255.72,0.0,255.72,0,0
16376,0.0,255.72,28.41,284.13,0,0
16377,48.07,255.72,28.41,332.20000000000005,0,0
16378,48.07,392.36,28.41,468.84000000000003,0,1
16379,0.0,255.72,0.0,255.72,0,0
16380,48.07,392.36,0.0,440.43,0,1
16381,0.0,255.72,0.0,255.72,0,0
16382,48.07,255.72,28.41,332.20000000000005,0,0
16383,0.0,392.36,0.0,392.36,0,2
16384,48.07,392.36,28.41,468.84000000000003,0,0
16385,95.05,255.72,28.41,379.18,0,3
16386,0.0,255.72,28.41,284.13,0,0
16387,0.0,255.72,28.41,284.13,0,0
16388,48.07,255.72,28.41,332.20000000000005,0,2
16389,0.0,255.72,28.41,284.13,0,2
16390,411.78,392.36,28.41,832.55,1,2
16391,48.07,392.36,28.41,468.84000000000003,0,0
16392,48.07,255.72,0.0,303.79,1,4
16393,0.0,255.72,28.41,284.13,1,1
16394,95.05,0.0,195.86,290.91,0,1
16395,0.0,255.72,0.0,255.72,1,3
16396,0.0,255.72,0.0,255.72,0,2
16397,48.07,392.36,28.41,468.84000000000003,0,0
16398,0.0,392.36,28.41,420.77000000000004,0,1
16399,0.0,255.72,0.0,255.72,0,1
16400,0.0,255.72,134.75,390.47,0,0
16401,0.0,255.72,0.0,255.72,0,1
16402,0.0,255.72,195.86,451.58000000000004,0,0
16403,48.07,255.72,28.41,332.20000000000005,0,0
16404,48.07,392.36,28.41,468.84000000000003,0,1
16405,95.05,392.36,134.75,622.1600000000001,1,6
16406,411.78,392.36,134.75,938.89,1,2
16407,48.07,255.72,0.0,303.79,0,1
16408,411.78,392.36,134.75,938.89,1,1
16409,48.07,255.72,0.0,303.79,0,0
16410,0.0,255.72,28.41,284.13,0,1
16411,0.0,392.36,134.75,527.11,0,1
16412,0.0,255.72,0.0,255.72,0,2
16413,0.0,255.72,28.41,284.13,0,1
16414,48.07,255.72,0.0,303.79,0,0
16415,411.78,255.72,28.41,695.91,1,4
16416,0.0,255.72,0.0,255.72,0,1
16417,95.05,0.0,28.41,123.46,0,2
16418,0.0,392.36,28.41,420.77000000000004,1,1
16419,0.0,392.36,0.0,392.36,0,0
16420,48.07,392.36,134.75,575.1800000000001,0,2
16421,48.07,392.36,0.0,440.43,0,2
16422,0.0,392.36,0.0,392.36,0,1
16423,48.07,392.36,195.86,636.29,0,2
16424,48.07,0.0,28.41,76.48,0,1
16425,48.07,392.36,134.75,575.1800000000001,1,2
16426,48.07,255.72,28.41,332.20000000000005,1,3
16427,48.07,392.36,195.86,636.29,1,3
16428,411.78,392.36,28.41,832.55,1,1
16429,411.78,392.36,28.41,832.55,1,1
16430,48.07,0.0,195.86,243.93,0,0
16431,48.07,255.72,0.0,303.79,0,1
16432,0.0,255.72,28.41,284.13,0,0
16433,0.0,0.0,28.41,28.41,0,0
16434,48.07,392.36,195.86,636.29,0,0
16435,0.0,255.72,28.41,284.13,1,4
16436,411.78,0.0,134.75,546.53,1,5
16437,0.0,255.72,0.0,255.72,0,0
16438,0.0,255.72,28.41,284.13,0,0
16439,0.0,255.72,28.41,284.13,0,0
16440,48.07,392.36,134.75,575.1800000000001,1,3
16441,0.0,255.72,0.0,255.72,0,2
16442,0.0,255.72,28.41,284.13,0,0
16443,48.07,255.72,0.0,303.79,1,1
16444,0.0,392.36,134.75,527.11,0,0
16445,48.07,392.36,28.41,468.84000000000003,0,1
16446,411.78,255.72,28.41,695.91,0,1
16447,95.05,392.36,28.41,515.82,0,3
16448,0.0,392.36,0.0,392.36,0,0
16449,411.78,255.72,134.75,802.25,0,0
16450,0.0,255.72,0.0,255.72,0,0
16451,0.0,255.72,0.0,255.72,0,0
16452,0.0,392.36,28.41,420.77000000000004,0,0
16453,0.0,255.72,134.75,390.47,0,0
16454,48.07,392.36,28.41,468.84000000000003,0,1
16455,0.0,392.36,0.0,392.36,0,1
16456,0.0,392.36,28.41,420.77000000000004,0,2
16457,48.07,255.72,0.0,303.79,0,2
16458,48.07,0.0,28.41,76.48,0,4
16459,48.07,392.36,0.0,440.43,0,0
16460,95.05,392.36,195.86,683.27,1,3
16461,0.0,255.72,28.41,284.13,1,0
16462,48.07,392.36,195.86,636.29,0,2
16463,0.0,392.36,0.0,392.36,0,0
16464,0.0,255.72,0.0,255.72,0,3
16465,48.07,392.36,134.75,575.1800000000001,1,1
16466,0.0,255.72,28.41,284.13,0,1
16467,0.0,392.36,28.41,420.77000000000004,0,1
16468,95.05,0.0,28.41,123.46,0,2
16469,0.0,255.72,28.41,284.13,0,2
16470,411.78,392.36,195.86,1000.0,1,2
16471,0.0,255.72,0.0,255.72,0,2
16472,0.0,392.36,0.0,392.36,1,4
16473,411.78,392.36,195.86,1000.0,1,2
16474,48.07,392.36,28.41,468.84000000000003,0,1
16475,48.07,255.72,134.75,438.54,0,1
16476,48.07,255.72,134.75,438.54,0,3
16477,0.0,255.72,0.0,255.72,1,2
16478,0.0,255.72,0.0,255.72,0,0
16479,48.07,392.36,28.41,468.84000000000003,1,2
16480,0.0,255.72,0.0,255.72,0,3
16481,0.0,392.36,28.41,420.77000000000004,0,1
16482,0.0,392.36,28.41,420.77000000000004,0,0
16483,0.0,392.36,28.41,420.77000000000004,0,2
16484,0.0,0.0,0.0,0.0,0,0
16485,48.07,255.72,0.0,303.79,1,2
16486,95.05,0.0,0.0,95.05,0,3
16487,411.78,392.36,28.41,832.55,1,1
16488,411.78,392.36,28.41,832.55,1,0
16489,0.0,255.72,0.0,255.72,0,1
16490,48.07,392.36,28.41,468.84000000000003,0,0
16491,48.07,0.0,134.75,182.82,0,0
16492,0.0,255.72,0.0,255.72,0,0
16493,0.0,0.0,0.0,0.0,0,2
16494,411.78,255.72,0.0,667.5,0,0
16495,0.0,392.36,28.41,420.77000000000004,0,1
16496,48.07,392.36,0.0,440.43,0,0
16497,0.0,392.36,0.0,392.36,0,1
16498,0.0,392.36,0.0,392.36,0,2
16499,48.07,255.72,0.0,303.79,0,2
16500,0.0,392.36,28.41,420.77000000000004,0,1
16501,0.0,255.72,28.41,284.13,0,1
16502,48.07,255.72,0.0,303.79,1,2
16503,0.0,392.36,0.0,392.36,0,0
16504,48.07,0.0,0.0,48.07,0,1
16505,0.0,255.72,0.0,255.72,0,0
16506,0.0,255.72,0.0,255.72,0,2
16507,411.78,255.72,0.0,667.5,1,3
16508,48.07,392.36,28.41,468.84000000000003,0,1
16509,48.07,255.72,28.41,332.20000000000005,0,0
16510,0.0,255.72,0.0,255.72,0,0
16511,0.0,392.36,28.41,420.77000000000004,0,2
16512,0.0,255.72,0.0,255.72,0,1
16513,0.0,255.72,0.0,255.72,0,0
16514,48.07,392.36,134.75,575.1800000000001,0,0
16515,48.07,392.36,134.75,575.1800000000001,1,2
16516,411.78,0.0,28.41,440.19,0,1
16517,95.05,392.36,134.75,622.1600000000001,1,3
16518,0.0,392.36,28.41,420.77000000000004,0,1
16519,48.07,392.36,0.0,440.43,0,2
16520,0.0,255.72,28.41,284.13,0,0
16521,48.07,392.36,28.41,468.84000000000003,0,0
16522,0.0,392.36,0.0,392.36,0,2
16523,0.0,392.36,0.0,392.36,0,0
16524,95.05,255.72,28.41,379.18,0,0
16525,0.0,392.36,0.0,392.36,0,2
16526,0.0,392.36,0.0,392.36,0,1
16527,0.0,255.72,0.0,255.72,0,2
16528,0.0,255.72,0.0,255.72,0,0
16529,0.0,255.72,134.75,390.47,0,0
16530,0.0,392.36,28.41,420.77000000000004,0,0
16531,0.0,392.36,28.41,420.77000000000004,1,2
16532,95.05,255.72,28.41,379.18,0,2
16533,48.07,392.36,28.41,468.84000000000003,0,2
16534,95.05,255.72,28.41,379.18,0,1
16535,411.78,0.0,195.86,607.64,0,1
16536,95.05,392.36,28.41,515.82,0,2
16537,48.07,255.72,0.0,303.79,0,1
16538,0.0,255.72,0.0,255.72,0,1
16539,411.78,255.72,28.41,695.91,0,2
16540,0.0,255.72,0.0,255.72,0,2
16541,48.07,392.36,195.86,636.29,0,1
16542,48.07,255.72,28.41,332.20000000000005,0,0
16543,48.07,0.0,0.0,48.07,0,1
16544,0.0,255.72,0.0,255.72,0,2
16545,411.78,392.36,28.41,832.55,1,1
16546,0.0,255.72,0.0,255.72,0,0
16547,48.07,0.0,134.75,182.82,0,2
16548,48.07,255.72,28.41,332.20000000000005,1,0
16549,0.0,255.72,0.0,255.72,0,2
16550,0.0,392.36,28.41,420.77000000000004,0,1
16551,48.07,392.36,195.86,636.29,0,2
16552,48.07,0.0,28.41,76.48,0,2
16553,48.07,392.36,0.0,440.43,0,1
16554,0.0,255.72,0.0,255.72,0,1
16555,0.0,392.36,0.0,392.36,1,3
16556,0.0,392.36,28.41,420.77000000000004,1,1
16557,95.05,392.36,195.86,683.27,1,1
16558,95.05,392.36,28.41,515.82,0,0
16559,0.0,392.36,195.86,588.22,0,0
16560,48.07,255.72,134.75,438.54,0,0
16561,48.07,255.72,28.41,332.20000000000005,0,1
16562,411.78,255.72,28.41,695.91,1,3
16563,411.78,392.36,28.41,832.55,1,4
16564,0.0,255.72,0.0,255.72,0,0
16565,411.78,392.36,195.86,1000.0,1,1
16566,0.0,392.36,0.0,392.36,0,1
16567,48.07,255.72,195.86,499.65000000000003,1,3
16568,0.0,255.72,0.0,255.72,0,0
16569,0.0,392.36,0.0,392.36,0,3
16570,0.0,392.36,28.41,420.77000000000004,0,1
16571,0.0,392.36,0.0,392.36,0,0
16572,0.0,255.72,28.41,284.13,1,0
16573,0.0,392.36,28.41,420.77000000000004,0,1
16574,0.0,255.72,28.41,284.13,0,1
16575,0.0,392.36,134.75,527.11,0,1
16576,0.0,392.36,0.0,392.36,0,1
16577,0.0,392.36,28.41,420.77000000000004,0,2
16578,0.0,255.72,0.0,255.72,0,1
16579,0.0,392.36,195.86,588.22,0,3
16580,0.0,392.36,28.41,420.77000000000004,0,0
16581,48.07,392.36,195.86,636.29,0,2
16582,48.07,255.72,0.0,303.79,0,3
16583,95.05,255.72,28.41,379.18,0,0
16584,48.07,255.72,0.0,303.79,0,1
16585,48.07,392.36,195.86,636.29,0,2
16586,48.07,392.36,28.41,468.84000000000003,0,1
16587,0.0,392.36,0.0,392.36,0,2
16588,411.78,0.0,195.86,607.64,0,2
16589,0.0,392.36,0.0,392.36,0,1
16590,48.07,255.72,0.0,303.79,0,1
16591,95.05,0.0,195.86,290.91,0,2
16592,0.0,392.36,195.86,588.22,1,1
16593,0.0,255.72,0.0,255.72,0,0
16594,48.07,392.36,0.0,440.43,0,0
16595,0.0,255.72,28.41,284.13,0,1
16596,48.07,0.0,195.86,243.93,1,0
16597,48.07,392.36,195.86,636.29,1,1
16598,0.0,255.72,28.41,284.13,1,0
16599,0.0,255.72,0.0,255.72,0,3
16600,48.07,392.36,134.75,575.1800000000001,1,3
16601,0.0,392.36,195.86,588.22,1,3
16602,0.0,392.36,0.0,392.36,0,2
16603,95.05,392.36,134.75,622.1600000000001,0,0
16604,0.0,255.72,0.0,255.72,0,0
16605,411.78,392.36,195.86,1000.0,1,2
16606,48.07,392.36,28.41,468.84000000000003,0,3
16607,0.0,392.36,0.0,392.36,0,0
16608,411.78,392.36,28.41,832.55,1,5
16609,0.0,255.72,0.0,255.72,0,0
16610,0.0,392.36,195.86,588.22,1,0
16611,0.0,392.36,195.86,588.22,1,0
16612,0.0,255.72,28.41,284.13,0,1
16613,48.07,392.36,134.75,575.1800000000001,1,3
16614,0.0,255.72,134.75,390.47,1,3
16615,0.0,0.0,195.86,195.86,0,1
16616,48.07,255.72,28.41,332.20000000000005,0,0
16617,0.0,392.36,0.0,392.36,0,2
16618,48.07,392.36,28.41,468.84000000000003,0,0
16619,0.0,392.36,28.41,420.77000000000004,1,0
16620,48.07,255.72,28.41,332.20000000000005,0,1
16621,0.0,392.36,0.0,392.36,1,3
16622,0.0,255.72,134.75,390.47,1,0
16623,0.0,392.36,195.86,588.22,0,1
16624,48.07,0.0,195.86,243.93,0,2
16625,411.78,392.36,134.75,938.89,1,2
16626,411.78,0.0,195.86,607.64,0,4
16627,0.0,392.36,28.41,420.77000000000004,0,2
16628,0.0,392.36,0.0,392.36,0,0
16629,0.0,392.36,28.41,420.77000000000004,0,0
16630,0.0,392.36,28.41,420.77000000000004,0,2
16631,411.78,392.36,195.86,1000.0,1,4
16632,0.0,392.36,28.41,420.77000000000004,0,1
16633,0.0,255.72,28.41,284.13,0,0
16634,0.0,392.36,0.0,392.36,0,2
16635,0.0,392.36,0.0,392.36,0,0
16636,48.07,392.36,28.41,468.84000000000003,0,0
16637,411.78,392.36,28.41,832.55,1,3
16638,0.0,255.72,28.41,284.13,0,0
16639,0.0,255.72,0.0,255.72,0,1
16640,0.0,255.72,0.0,255.72,1,3
16641,0.0,255.72,0.0,255.72,0,1
16642,48.07,255.72,195.86,499.65000000000003,0,1
16643,48.07,392.36,0.0,440.43,0,1
16644,48.07,255.72,28.41,332.20000000000005,1,2
16645,0.0,255.72,0.0,255.72,0,1
16646,0.0,255.72,28.41,284.13,0,0
16647,48.07,392.36,195.86,636.29,1,1
16648,0.0,392.36,0.0,392.36,0,1
16649,0.0,392.36,134.75,527.11,0,0
16650,0.0,392.36,0.0,392.36,0,0
16651,411.78,392.36,28.41,832.55,1,1
16652,95.05,255.72,0.0,350.77,0,1
16653,0.0,255.72,0.0,255.72,0,1
16654,48.07,255.72,0.0,303.79,0,4
16655,0.0,392.36,28.41,420.77000000000004,0,0
16656,0.0,255.72,0.0,255.72,0,2
16657,48.07,255.72,28.41,332.20000000000005,0,3
16658,0.0,392.36,28.41,420.77000000000004,1,2
16659,0.0,255.72,0.0,255.72,0,1
16660,0.0,392.36,28.41,420.77000000000004,0,1
16661,48.07,392.36,134.75,575.1800000000001,0,2
16662,0.0,392.36,28.41,420.77000000000004,1,3
16663,0.0,255.72,0.0,255.72,0,2
16664,411.78,392.36,0.0,804.14,1,3
16665,0.0,255.72,28.41,284.13,1,1
16666,411.78,392.36,28.41,832.55,1,3
16667,48.07,255.72,28.41,332.20000000000005,0,0
16668,0.0,255.72,28.41,284.13,0,0
16669,0.0,255.72,28.41,284.13,0,1
16670,48.07,255.72,0.0,303.79,0,1
16671,0.0,255.72,28.41,284.13,0,0
16672,0.0,392.36,0.0,392.36,0,0
16673,0.0,255.72,0.0,255.72,0,0
16674,95.05,392.36,28.41,515.82,0,1
16675,0.0,392.36,28.41,420.77000000000004,0,0
16676,48.07,255.72,0.0,303.79,1,1
16677,48.07,255.72,28.41,332.20000000000005,0,2
16678,0.0,255.72,28.41,284.13,0,0
16679,0.0,255.72,0.0,255.72,0,3
16680,48.07,0.0,0.0,48.07,0,1
16681,95.05,392.36,134.75,622.1600000000001,0,1
16682,411.78,392.36,134.75,938.89,1,3
16683,411.78,392.36,195.86,1000.0,1,0
16684,0.0,392.36,28.41,420.77000000000004,0,0
16685,48.07,255.72,0.0,303.79,0,0
16686,48.07,392.36,0.0,440.43,1,3
16687,48.07,392.36,28.41,468.84000000000003,0,0
16688,0.0,255.72,28.41,284.13,0,1
16689,0.0,392.36,28.41,420.77000000000004,0,1
16690,95.05,392.36,28.41,515.82,0,0
16691,48.07,392.36,28.41,468.84000000000003,0,0
16692,48.07,255.72,28.41,332.20000000000005,0,0
16693,0.0,392.36,28.41,420.77000000000004,0,0
16694,48.07,392.36,0.0,440.43,0,1
16695,0.0,255.72,28.41,284.13,0,0
16696,48.07,392.36,195.86,636.29,0,1
16697,48.07,255.72,28.41,332.20000000000005,0,1
16698,0.0,392.36,134.75,527.11,1,3
16699,0.0,255.72,0.0,255.72,0,0
16700,0.0,255.72,0.0,255.72,0,0
16701,0.0,392.36,195.86,588.22,1,1
16702,95.05,255.72,28.41,379.18,1,5
16703,0.0,392.36,134.75,527.11,0,2
16704,0.0,392.36,0.0,392.36,0,2
16705,0.0,392.36,195.86,588.22,0,1
16706,0.0,392.36,0.0,392.36,0,0
16707,95.05,392.36,28.41,515.82,0,1
16708,411.78,0.0,28.41,440.19,0,1
16709,0.0,392.36,28.41,420.77000000000004,0,3
16710,0.0,392.36,0.0,392.36,0,0
16711,0.0,392.36,28.41,420.77000000000004,0,1
16712,0.0,392.36,28.41,420.77000000000004,0,1
