Client_ID,Note_loan_percent_income,Note_person_home_ownership,Note_cb_person_default_on_file,Note_person_income,Note_loan_intent,Note_Finale,loan_status,loan_grade,Classe_Risque
17673,36.04,285.63,0.0,23.97,32.5,378.14,0,1,2
17674,68.11,185.94,0.0,23.97,32.5,310.52,0,2,2
17675,36.04,285.63,0.0,23.97,32.5,378.14,0,1,2
17676,0.0,285.63,0.0,23.97,32.5,342.1,0,1,2
17677,0.0,185.94,0.0,23.97,100.42,310.33,0,0,2
17678,324.27,0.0,0.0,23.97,32.5,380.74,0,1,2
17679,0.0,285.63,0.0,0.0,0.0,285.63,0,1,1
17680,36.04,285.63,129.37,23.97,100.42,575.43,0,2,5
17681,0.0,185.94,0.0,102.54,107.12,395.6,0,2,3
17682,68.11,285.63,0.0,0.0,100.42,454.16,0,1,3
17683,0.0,185.94,0.0,0.0,107.12,293.06,0,1,2
17684,0.0,185.94,0.0,0.0,0.0,185.94,0,1,0
17685,68.11,285.63,0.0,23.97,107.12,484.83,0,1,4
17686,68.11,285.63,0.0,102.54,100.42,556.7,1,0,4
17687,0.0,285.63,0.0,23.97,107.12,416.72,0,0,3
17688,36.04,285.63,0.0,153.61,0.0,475.28,0,2,4
17689,36.04,285.63,0.0,153.61,107.12,582.4000000000001,1,1,5
17690,0.0,285.63,0.0,23.97,100.42,410.02,0,1,3
17691,0.0,185.94,129.37,0.0,0.0,315.31,0,2,2
17692,324.27,285.63,0.0,0.0,32.5,642.4,1,3,5
17693,36.04,185.94,0.0,153.61,0.0,375.59,0,0,2
17694,36.04,285.63,129.37,0.0,107.12,558.1600000000001,0,2,4
17695,0.0,185.94,0.0,23.97,107.12,317.03,0,2,2
17696,68.11,285.63,129.37,23.97,0.0,507.08,0,2,4
17697,0.0,285.63,0.0,23.97,107.12,416.72,0,0,3
17698,36.04,285.63,0.0,23.97,32.5,378.14,0,2,2
17699,36.04,185.94,0.0,0.0,32.5,254.48,0,1,1
17700,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
17701,36.04,285.63,0.0,153.61,0.0,475.28,0,0,4
17702,0.0,185.94,0.0,23.97,32.5,242.41,0,2,1
17703,36.04,185.94,0.0,23.97,32.5,278.45,0,1,1
17704,36.04,185.94,0.0,0.0,107.12,329.1,0,2,2
17705,0.0,285.63,0.0,23.97,32.5,342.1,0,1,2
17706,324.27,185.94,0.0,23.97,100.42,634.5999999999999,1,2,5
17707,36.04,285.63,129.37,102.54,0.0,553.58,0,4,4
17708,0.0,285.63,129.37,153.61,107.12,675.73,1,3,5
17709,36.04,285.63,0.0,153.61,32.5,507.78,0,0,4
17710,324.27,285.63,0.0,153.61,107.12,870.63,1,1,6
17711,36.04,185.94,0.0,102.54,107.12,431.64,1,3,3
17712,68.11,285.63,0.0,102.54,32.5,488.78,0,4,4
17713,0.0,285.63,0.0,102.54,0.0,388.17,0,0,2
17714,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
17715,36.04,285.63,0.0,153.61,32.5,507.78,1,2,4
17716,0.0,285.63,0.0,23.97,32.5,342.1,0,1,2
17717,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
17718,0.0,185.94,129.37,0.0,107.12,422.43,1,3,3
17719,36.04,285.63,0.0,23.97,107.12,452.76,0,0,3
17720,0.0,185.94,0.0,23.97,0.0,209.91,0,0,0
17721,36.04,285.63,0.0,153.61,100.42,575.7,1,1,5
17722,0.0,185.94,0.0,23.97,32.5,242.41,0,0,1
17723,0.0,285.63,0.0,23.97,0.0,309.6,0,0,2
17724,0.0,285.63,0.0,153.61,32.5,471.74,0,2,4
17725,36.04,185.94,0.0,23.97,100.42,346.37,0,0,2
17726,36.04,285.63,0.0,23.97,32.5,378.14,0,0,2
17727,324.27,185.94,129.37,102.54,100.42,842.5399999999998,1,2,6
17728,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
17729,68.11,285.63,0.0,23.97,100.42,478.13000000000005,0,0,4
17730,324.27,285.63,0.0,0.0,32.5,642.4,1,3,5
17731,36.04,285.63,0.0,0.0,107.12,428.79,0,1,3
17732,68.11,285.63,0.0,23.97,32.5,410.21,1,2,3
17733,0.0,285.63,0.0,0.0,107.12,392.75,1,1,2
17734,0.0,185.94,129.37,0.0,107.12,422.43,1,2,3
17735,36.04,185.94,0.0,0.0,100.42,322.4,0,1,2
17736,324.27,285.63,0.0,153.61,100.42,863.93,1,3,6
17737,36.04,285.63,0.0,23.97,32.5,378.14,1,3,2
17738,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
17739,0.0,285.63,0.0,23.97,32.5,342.1,0,2,2
17740,0.0,285.63,0.0,0.0,100.42,386.05,0,1,2
17741,0.0,0.0,0.0,102.54,107.12,209.66000000000005,0,3,0
17742,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
17743,0.0,285.63,0.0,102.54,32.5,420.67,0,1,3
17744,36.04,185.94,0.0,23.97,32.5,278.45,0,0,1
17745,0.0,285.63,0.0,0.0,0.0,285.63,0,1,1
17746,0.0,285.63,0.0,0.0,32.5,318.13,0,0,2
17747,0.0,185.94,0.0,23.97,107.12,317.03,1,1,2
17748,36.04,285.63,0.0,0.0,100.42,422.09,0,0,3
17749,0.0,285.63,0.0,23.97,32.5,342.1,0,2,2
17750,0.0,285.63,0.0,0.0,32.5,318.13,0,0,2
17751,36.04,285.63,0.0,23.97,32.5,378.14,0,1,2
17752,36.04,285.63,0.0,153.61,100.42,575.7,1,0,5
17753,36.04,285.63,0.0,23.97,100.42,446.06,0,1,3
17754,0.0,185.94,0.0,0.0,0.0,185.94,0,2,0
17755,68.11,285.63,0.0,153.61,32.5,539.85,1,4,4
17756,324.27,285.63,129.37,102.54,0.0,841.81,1,2,6
17757,36.04,185.94,0.0,23.97,107.12,353.07,0,0,2
17758,36.04,285.63,129.37,153.61,100.42,705.07,0,4,5
17759,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
17760,0.0,285.63,129.37,102.54,32.5,550.04,0,2,4
17761,324.27,285.63,129.37,102.54,32.5,874.31,1,2,6
17762,36.04,185.94,129.37,23.97,32.5,407.8200000000001,0,3,3
17763,324.27,0.0,0.0,153.61,32.5,510.38,0,0,4
17764,0.0,285.63,0.0,0.0,100.42,386.05,0,1,2
17765,324.27,285.63,0.0,153.61,32.5,796.01,1,0,6
17766,36.04,0.0,0.0,0.0,100.42,136.46,0,1,0
17767,36.04,285.63,0.0,23.97,107.12,452.76,1,3,3
17768,0.0,185.94,0.0,0.0,0.0,185.94,0,0,0
17769,36.04,285.63,0.0,0.0,0.0,321.67,1,4,2
17770,0.0,285.63,0.0,102.54,100.42,488.59,0,0,4
17771,36.04,285.63,0.0,23.97,100.42,446.06,0,1,3
17772,36.04,185.94,0.0,0.0,100.42,322.4,1,3,2
17773,0.0,185.94,0.0,0.0,107.12,293.06,0,1,2
17774,0.0,285.63,0.0,23.97,107.12,416.72,0,2,3
17775,0.0,185.94,0.0,23.97,100.42,310.33,0,0,2
17776,0.0,0.0,129.37,23.97,32.5,185.84,0,2,0
17777,0.0,185.94,0.0,23.97,32.5,242.41,0,1,1
17778,0.0,185.94,0.0,23.97,0.0,209.91,0,1,0
17779,0.0,285.63,0.0,23.97,0.0,309.6,0,0,2
17780,36.04,185.94,0.0,0.0,32.5,254.48,0,1,1
17781,0.0,185.94,129.37,0.0,107.12,422.43,0,2,3
17782,36.04,285.63,129.37,0.0,32.5,483.54,0,2,4
17783,0.0,185.94,129.37,23.97,32.5,371.78,0,3,2
17784,36.04,185.94,0.0,23.97,107.12,353.07,0,1,2
17785,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
17786,68.11,285.63,129.37,23.97,32.5,539.58,0,2,4
17787,324.27,0.0,0.0,153.61,0.0,477.88,0,2,4
17788,324.27,185.94,0.0,23.97,107.12,641.3,0,0,5
17789,36.04,285.63,0.0,23.97,0.0,345.64,0,2,2
17790,36.04,285.63,0.0,153.61,0.0,475.28,0,1,4
17791,36.04,285.63,0.0,102.54,0.0,424.21,0,0,3
17792,0.0,185.94,0.0,0.0,107.12,293.06,0,1,2
17793,36.04,185.94,0.0,0.0,107.12,329.1,0,1,2
17794,324.27,185.94,0.0,102.54,32.5,645.25,0,0,5
17795,0.0,185.94,129.37,23.97,32.5,371.78,0,2,2
17796,0.0,185.94,129.37,0.0,107.12,422.43,1,3,3
17797,0.0,285.63,0.0,102.54,32.5,420.67,1,0,3
17798,0.0,0.0,0.0,153.61,32.5,186.11,0,1,0
17799,0.0,0.0,0.0,0.0,32.5,32.5,0,0,0
17800,68.11,285.63,0.0,23.97,32.5,410.21,0,1,3
17801,324.27,285.63,0.0,0.0,100.42,710.3199999999999,1,1,5
17802,0.0,285.63,0.0,0.0,100.42,386.05,0,1,2
17803,0.0,185.94,0.0,0.0,32.5,218.44,0,2,0
17804,0.0,285.63,0.0,0.0,107.12,392.75,0,1,2
17805,0.0,285.63,0.0,0.0,100.42,386.05,0,0,2
17806,36.04,285.63,0.0,23.97,0.0,345.64,0,1,2
17807,0.0,285.63,0.0,0.0,32.5,318.13,0,1,2
17808,36.04,285.63,0.0,23.97,32.5,378.14,0,0,2
17809,0.0,285.63,0.0,23.97,107.12,416.72,0,2,3
17810,36.04,0.0,129.37,102.54,100.42,368.37,0,2,2
17811,36.04,285.63,0.0,102.54,0.0,424.21,0,0,3
17812,324.27,285.63,0.0,102.54,0.0,712.4399999999999,1,1,5
17813,36.04,285.63,0.0,102.54,32.5,456.71,0,0,4
17814,0.0,185.94,0.0,0.0,107.12,293.06,0,0,2
17815,0.0,185.94,0.0,23.97,0.0,209.91,0,1,0
17816,36.04,185.94,0.0,23.97,32.5,278.45,1,1,1
17817,36.04,285.63,129.37,153.61,107.12,711.7700000000001,1,4,5
17818,324.27,285.63,0.0,0.0,32.5,642.4,1,3,5
17819,324.27,285.63,0.0,153.61,100.42,863.93,1,0,6
17820,0.0,185.94,129.37,23.97,32.5,371.78,0,2,2
17821,0.0,285.63,0.0,23.97,100.42,410.02,0,1,3
17822,0.0,285.63,0.0,23.97,0.0,309.6,0,1,2
17823,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
17824,36.04,285.63,129.37,23.97,100.42,575.43,1,3,5
17825,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
17826,36.04,185.94,129.37,23.97,32.5,407.8200000000001,0,2,3
17827,0.0,185.94,0.0,0.0,0.0,185.94,0,0,0
17828,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
17829,324.27,285.63,0.0,0.0,32.5,642.4,1,0,5
17830,324.27,285.63,0.0,0.0,107.12,717.02,1,0,5
17831,324.27,0.0,0.0,153.61,32.5,510.38,1,1,4
17832,324.27,285.63,0.0,0.0,32.5,642.4,1,3,5
17833,324.27,285.63,129.37,0.0,107.12,846.39,1,2,6
17834,0.0,185.94,129.37,0.0,32.5,347.81,1,4,2
17835,324.27,285.63,0.0,0.0,32.5,642.4,1,1,5
17836,324.27,285.63,129.37,0.0,32.5,771.77,1,4,6
17837,324.27,285.63,0.0,0.0,100.42,710.3199999999999,1,3,5
17838,324.27,285.63,0.0,0.0,107.12,717.02,1,2,5
17839,324.27,0.0,0.0,153.61,100.42,578.3,1,1,5
17840,0.0,285.63,0.0,0.0,107.12,392.75,0,1,2
17841,0.0,185.94,129.37,0.0,107.12,422.43,0,2,3
17842,0.0,185.94,129.37,0.0,107.12,422.43,0,2,3
17843,0.0,185.94,129.37,0.0,107.12,422.43,1,3,3
17844,68.11,285.63,0.0,0.0,0.0,353.74,0,1,2
17845,324.27,0.0,129.37,153.61,32.5,639.75,1,2,5
17846,36.04,285.63,129.37,0.0,32.5,483.54,1,4,4
17847,36.04,285.63,0.0,0.0,32.5,354.17,0,0,2
17848,36.04,0.0,0.0,153.61,32.5,222.15,1,1,1
17849,36.04,285.63,129.37,0.0,0.0,451.04,0,2,3
17850,36.04,285.63,0.0,0.0,32.5,354.17,1,3,2
17851,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
17852,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
17853,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
17854,0.0,185.94,129.37,0.0,100.42,415.73,1,3,3
17855,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
17856,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
17857,36.04,285.63,0.0,0.0,107.12,428.79,0,1,3
17858,36.04,285.63,129.37,0.0,32.5,483.54,0,2,4
17859,0.0,285.63,0.0,0.0,100.42,386.05,0,0,2
17860,324.27,285.63,0.0,0.0,107.12,717.02,1,1,5
17861,36.04,185.94,129.37,153.61,100.42,605.38,1,2,5
17862,0.0,0.0,0.0,0.0,32.5,32.5,0,0,0
17863,0.0,185.94,129.37,0.0,0.0,315.31,0,2,2
17864,0.0,285.63,0.0,0.0,107.12,392.75,0,1,2
17865,0.0,185.94,0.0,0.0,0.0,185.94,0,3,0
17866,0.0,285.63,0.0,0.0,100.42,386.05,1,5,2
17867,0.0,285.63,129.37,0.0,100.42,515.42,1,2,4
17868,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
17869,0.0,185.94,0.0,0.0,100.42,286.36,0,5,1
17870,0.0,285.63,129.37,0.0,0.0,415.0,0,2,3
17871,0.0,0.0,129.37,0.0,32.5,161.87,0,2,0
17872,324.27,285.63,0.0,0.0,100.42,710.3199999999999,1,1,5
17873,36.04,0.0,0.0,153.61,107.12,296.77,1,0,2
17874,0.0,0.0,129.37,153.61,100.42,383.4,0,2,2
17875,324.27,285.63,0.0,0.0,32.5,642.4,1,1,5
17876,68.11,285.63,0.0,0.0,107.12,460.86,0,0,4
17877,324.27,285.63,0.0,0.0,107.12,717.02,1,3,5
17878,0.0,0.0,129.37,0.0,0.0,129.37,0,2,0
17879,0.0,185.94,129.37,0.0,100.42,415.73,0,3,3
17880,0.0,185.94,129.37,0.0,107.12,422.43,0,2,3
17881,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
17882,324.27,285.63,0.0,23.97,100.42,734.29,1,1,6
17883,324.27,285.63,0.0,0.0,32.5,642.4,1,1,5
17884,324.27,285.63,0.0,0.0,100.42,710.3199999999999,1,1,5
17885,324.27,285.63,0.0,0.0,107.12,717.02,1,0,5
17886,0.0,185.94,0.0,0.0,107.12,293.06,0,1,2
17887,0.0,285.63,0.0,0.0,100.42,386.05,1,3,2
17888,0.0,185.94,0.0,0.0,0.0,185.94,0,3,0
17889,0.0,185.94,129.37,0.0,107.12,422.43,1,3,3
17890,0.0,285.63,0.0,0.0,107.12,392.75,1,4,2
17891,68.11,285.63,0.0,0.0,100.42,454.16,0,0,3
17892,68.11,285.63,0.0,0.0,32.5,386.24,0,3,2
17893,0.0,185.94,0.0,0.0,0.0,185.94,0,0,0
17894,0.0,285.63,0.0,0.0,32.5,318.13,0,1,2
17895,0.0,185.94,0.0,0.0,107.12,293.06,0,2,2
17896,0.0,185.94,129.37,0.0,100.42,415.73,1,4,3
17897,0.0,185.94,0.0,0.0,32.5,218.44,0,4,0
17898,0.0,185.94,0.0,0.0,0.0,185.94,0,1,0
17899,0.0,185.94,0.0,0.0,100.42,286.36,0,2,1
17900,0.0,185.94,0.0,0.0,0.0,185.94,0,2,0
17901,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
17902,36.04,0.0,0.0,153.61,32.5,222.15,1,1,1
17903,36.04,285.63,0.0,0.0,0.0,321.67,1,3,2
17904,0.0,185.94,0.0,0.0,32.5,218.44,0,2,0
17905,0.0,185.94,0.0,0.0,107.12,293.06,0,0,2
17906,0.0,285.63,129.37,0.0,32.5,447.5,1,4,3
17907,0.0,185.94,0.0,0.0,100.42,286.36,0,4,1
17908,0.0,185.94,0.0,0.0,107.12,293.06,0,1,2
17909,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
17910,324.27,285.63,0.0,0.0,100.42,710.3199999999999,1,1,5
17911,36.04,285.63,0.0,0.0,32.5,354.17,0,0,2
17912,324.27,285.63,0.0,0.0,0.0,609.9,1,1,5
17913,324.27,285.63,0.0,0.0,32.5,642.4,1,0,5
17914,36.04,0.0,0.0,153.61,100.42,290.07,1,1,2
17915,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
17916,0.0,185.94,0.0,0.0,0.0,185.94,0,0,0
17917,0.0,185.94,129.37,0.0,107.12,422.43,0,2,3
17918,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
17919,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
17920,0.0,285.63,0.0,0.0,100.42,386.05,1,3,2
17921,324.27,285.63,0.0,0.0,32.5,642.4,1,0,5
17922,68.11,0.0,0.0,153.61,100.42,322.14000000000004,1,1,2
17923,0.0,185.94,0.0,0.0,100.42,286.36,1,3,1
17924,0.0,185.94,0.0,0.0,0.0,185.94,0,0,0
17925,0.0,185.94,129.37,0.0,100.42,415.73,0,2,3
17926,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
17927,68.11,285.63,0.0,0.0,100.42,454.16,0,0,3
17928,324.27,0.0,0.0,153.61,100.42,578.3,1,1,5
17929,36.04,285.63,0.0,0.0,32.5,354.17,0,0,2
17930,36.04,285.63,0.0,0.0,0.0,321.67,0,1,2
17931,68.11,285.63,0.0,0.0,100.42,454.16,1,5,3
17932,324.27,0.0,129.37,153.61,32.5,639.75,1,3,5
17933,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
17934,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
17935,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
17936,0.0,185.94,0.0,0.0,0.0,185.94,0,0,0
17937,0.0,185.94,129.37,0.0,0.0,315.31,0,3,2
17938,0.0,185.94,0.0,0.0,0.0,185.94,0,3,0
17939,0.0,185.94,0.0,0.0,107.12,293.06,1,3,2
17940,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
17941,0.0,285.63,0.0,0.0,32.5,318.13,0,0,2
17942,0.0,285.63,0.0,0.0,100.42,386.05,1,1,2
17943,324.27,285.63,0.0,23.97,100.42,734.29,1,1,6
17944,36.04,285.63,0.0,0.0,107.12,428.79,0,1,3
17945,36.04,285.63,129.37,0.0,32.5,483.54,0,2,4
17946,324.27,285.63,129.37,23.97,100.42,863.66,1,3,6
17947,0.0,185.94,0.0,0.0,107.12,293.06,0,1,2
17948,0.0,285.63,0.0,0.0,100.42,386.05,0,0,2
17949,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
17950,324.27,285.63,0.0,23.97,100.42,734.29,1,1,6
17951,324.27,285.63,129.37,23.97,0.0,763.24,1,3,6
17952,324.27,285.63,0.0,23.97,107.12,740.99,1,1,6
17953,0.0,285.63,0.0,0.0,100.42,386.05,0,1,2
17954,0.0,185.94,0.0,0.0,0.0,185.94,0,0,0
17955,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
17956,324.27,285.63,0.0,23.97,32.5,666.37,1,2,5
17957,0.0,185.94,0.0,0.0,0.0,185.94,0,3,0
17958,0.0,0.0,0.0,0.0,32.5,32.5,0,1,0
17959,0.0,185.94,129.37,0.0,32.5,347.81,0,2,2
17960,0.0,185.94,0.0,0.0,0.0,185.94,0,1,0
17961,0.0,185.94,0.0,0.0,32.5,218.44,0,2,0
17962,0.0,185.94,0.0,0.0,0.0,185.94,0,0,0
17963,324.27,285.63,129.37,23.97,100.42,863.66,1,2,6
17964,0.0,0.0,0.0,0.0,32.5,32.5,0,5,0
17965,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
17966,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
17967,0.0,185.94,129.37,0.0,0.0,315.31,0,3,2
17968,0.0,185.94,0.0,0.0,0.0,185.94,0,1,0
17969,324.27,285.63,0.0,23.97,0.0,633.87,1,1,5
17970,324.27,285.63,0.0,23.97,100.42,734.29,1,1,6
17971,324.27,285.63,129.37,23.97,100.42,863.66,1,2,6
17972,0.0,185.94,0.0,0.0,107.12,293.06,0,1,2
17973,0.0,185.94,129.37,0.0,107.12,422.43,1,4,3
17974,0.0,185.94,129.37,0.0,100.42,415.73,0,2,3
17975,0.0,0.0,129.37,0.0,32.5,161.87,0,3,0
17976,0.0,185.94,0.0,0.0,0.0,185.94,0,1,0
17977,324.27,285.63,129.37,23.97,100.42,863.66,1,3,6
17978,324.27,285.63,0.0,23.97,107.12,740.99,1,1,6
17979,324.27,0.0,0.0,153.61,32.5,510.38,1,0,4
17980,0.0,185.94,129.37,0.0,100.42,415.73,0,3,3
17981,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
17982,0.0,285.63,0.0,0.0,0.0,285.63,0,0,1
17983,0.0,285.63,129.37,0.0,100.42,515.42,1,6,4
17984,0.0,185.94,129.37,0.0,32.5,347.81,0,3,2
17985,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
17986,0.0,185.94,0.0,0.0,32.5,218.44,0,2,0
17987,324.27,285.63,0.0,23.97,100.42,734.29,1,1,6
17988,324.27,285.63,0.0,23.97,100.42,734.29,1,0,6
17989,324.27,285.63,0.0,23.97,100.42,734.29,1,2,6
17990,0.0,185.94,0.0,0.0,107.12,293.06,0,1,2
17991,0.0,185.94,0.0,0.0,107.12,293.06,0,0,2
17992,0.0,185.94,0.0,0.0,0.0,185.94,0,1,0
17993,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
17994,36.04,285.63,129.37,0.0,100.42,551.46,0,4,4
17995,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
17996,0.0,185.94,0.0,0.0,107.12,293.06,0,0,2
17997,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
17998,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
17999,324.27,285.63,0.0,23.97,0.0,633.87,1,1,5
18000,324.27,285.63,0.0,23.97,32.5,666.37,1,1,5
18001,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
18002,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
18003,0.0,285.63,0.0,0.0,107.12,392.75,1,3,2
18004,324.27,285.63,0.0,23.97,100.42,734.29,1,1,6
18005,324.27,285.63,0.0,0.0,100.42,710.3199999999999,1,1,5
18006,324.27,285.63,0.0,0.0,107.12,717.02,1,1,5
18007,324.27,285.63,0.0,0.0,100.42,710.3199999999999,1,1,5
18008,324.27,285.63,0.0,0.0,107.12,717.02,1,0,5
18009,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
18010,0.0,285.63,0.0,0.0,107.12,392.75,0,1,2
18011,0.0,285.63,129.37,0.0,0.0,415.0,0,3,3
18012,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
18013,0.0,285.63,0.0,0.0,107.12,392.75,1,1,2
18014,324.27,285.63,0.0,0.0,32.5,642.4,1,1,5
18015,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
18016,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
18017,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
18018,0.0,285.63,0.0,0.0,100.42,386.05,1,1,2
18019,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
18020,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
18021,0.0,285.63,0.0,0.0,100.42,386.05,0,1,2
18022,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
18023,324.27,285.63,129.37,0.0,32.5,771.77,1,3,6
18024,324.27,285.63,129.37,0.0,0.0,739.27,1,3,6
18025,324.27,285.63,0.0,0.0,32.5,642.4,1,1,5
18026,0.0,0.0,0.0,153.61,0.0,153.61,0,2,0
18027,324.27,285.63,0.0,0.0,107.12,717.02,1,3,5
18028,324.27,285.63,0.0,0.0,32.5,642.4,1,3,5
18029,324.27,285.63,129.37,0.0,0.0,739.27,1,3,6
18030,324.27,285.63,0.0,0.0,32.5,642.4,1,1,5
18031,324.27,285.63,0.0,23.97,100.42,734.29,1,4,6
18032,324.27,285.63,0.0,0.0,100.42,710.3199999999999,1,1,5
18033,324.27,285.63,129.37,0.0,32.5,771.77,1,3,6
18034,324.27,285.63,0.0,0.0,32.5,642.4,1,3,5
18035,324.27,285.63,0.0,0.0,107.12,717.02,1,1,5
18036,0.0,185.94,129.37,0.0,0.0,315.31,0,2,2
18037,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
18038,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
18039,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
18040,0.0,0.0,0.0,0.0,32.5,32.5,0,0,0
18041,0.0,185.94,0.0,0.0,107.12,293.06,0,0,2
18042,36.04,185.94,0.0,0.0,100.42,322.4,0,3,2
18043,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
18044,324.27,0.0,0.0,153.61,107.12,585.0,1,1,5
18045,324.27,285.63,129.37,0.0,0.0,739.27,1,4,6
18046,324.27,285.63,0.0,0.0,32.5,642.4,1,1,5
18047,324.27,285.63,0.0,0.0,32.5,642.4,1,1,5
18048,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
18049,0.0,285.63,0.0,0.0,100.42,386.05,0,1,2
18050,0.0,185.94,0.0,0.0,100.42,286.36,0,2,1
18051,0.0,0.0,0.0,0.0,100.42,100.42,0,1,0
18052,0.0,185.94,129.37,0.0,107.12,422.43,1,3,3
18053,0.0,285.63,0.0,0.0,107.12,392.75,0,1,2
18054,0.0,185.94,0.0,0.0,100.42,286.36,0,3,1
18055,0.0,285.63,0.0,0.0,32.5,318.13,0,0,2
18056,0.0,285.63,0.0,0.0,32.5,318.13,0,0,2
18057,0.0,185.94,0.0,0.0,107.12,293.06,0,0,2
18058,324.27,285.63,129.37,0.0,100.42,839.6899999999999,1,3,6
18059,324.27,285.63,0.0,0.0,100.42,710.3199999999999,1,1,5
18060,324.27,285.63,129.37,0.0,107.12,846.39,1,3,6
18061,0.0,185.94,129.37,0.0,32.5,347.81,0,3,2
18062,0.0,185.94,129.37,0.0,100.42,415.73,1,3,3
18063,0.0,185.94,129.37,0.0,100.42,415.73,0,2,3
18064,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
18065,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
18066,0.0,285.63,0.0,0.0,0.0,285.63,0,0,1
18067,36.04,185.94,0.0,0.0,32.5,254.48,0,0,1
18068,0.0,185.94,0.0,0.0,0.0,185.94,0,1,0
18069,36.04,185.94,129.37,0.0,107.12,458.47,1,3,4
18070,324.27,285.63,0.0,0.0,0.0,609.9,1,1,5
18071,324.27,285.63,129.37,0.0,0.0,739.27,1,3,6
18072,324.27,285.63,0.0,0.0,100.42,710.3199999999999,1,1,5
18073,0.0,285.63,129.37,0.0,32.5,447.5,0,4,3
18074,324.27,285.63,0.0,0.0,100.42,710.3199999999999,1,2,5
18075,0.0,0.0,0.0,153.61,0.0,153.61,0,1,0
18076,324.27,0.0,0.0,153.61,100.42,578.3,1,3,5
18077,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
18078,36.04,185.94,129.37,0.0,32.5,383.85,0,4,2
18079,0.0,185.94,0.0,0.0,107.12,293.06,0,0,2
18080,0.0,285.63,0.0,0.0,100.42,386.05,0,1,2
18081,0.0,185.94,129.37,0.0,0.0,315.31,0,2,2
18082,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
18083,0.0,0.0,0.0,0.0,32.5,32.5,0,1,0
18084,324.27,0.0,0.0,153.61,100.42,578.3,1,3,5
18085,68.11,285.63,129.37,0.0,32.5,515.61,0,4,4
18086,68.11,285.63,0.0,0.0,0.0,353.74,0,1,2
18087,0.0,185.94,129.37,0.0,32.5,347.81,0,2,2
18088,0.0,185.94,0.0,0.0,107.12,293.06,0,0,2
18089,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
18090,36.04,185.94,129.37,0.0,0.0,351.35,0,3,2
