Client_ID,Note_loan_percent_income,Note_person_home_ownership,Note_person_income,Note_Finale,loan_status,loan_grade,Classe_Risque
19430,411.78,255.72,134.75,802.25,0,1,5
19431,0.0,255.72,134.75,390.47,0,1,2
19432,0.0,392.36,28.41,420.77,0,1,3
19433,0.0,392.36,28.41,420.77,0,0,3
19434,0.0,392.36,28.41,420.77,1,4,3
19435,0.0,255.72,134.75,390.47,0,1,2
19436,0.0,392.36,28.41,420.77,0,1,3
19437,0.0,392.36,28.41,420.77,0,4,3
19438,0.0,255.72,134.75,390.47,0,0,2
19439,411.78,255.72,134.75,802.25,0,0,5
19440,0.0,392.36,28.41,420.77,0,1,3
19441,0.0,392.36,28.41,420.77,0,2,3
19442,0.0,392.36,28.41,420.77,0,1,3
19443,0.0,392.36,28.41,420.77,1,4,3
19444,0.0,392.36,28.41,420.77,1,2,3
19445,0.0,255.72,134.75,390.47,0,2,2
19446,48.07,255.72,134.75,438.54,0,0,3
19447,0.0,392.36,28.41,420.77,0,1,3
19448,48.07,255.72,134.75,438.54,0,1,3
19449,0.0,392.36,28.41,420.77,1,3,3
19450,0.0,392.36,28.41,420.77,0,1,3
19451,0.0,392.36,28.41,420.77,0,1,3
19452,0.0,392.36,28.41,420.77,1,1,3
19453,95.05,0.0,134.75,229.8,0,2,0
19454,0.0,255.72,134.75,390.47,0,0,2
19455,48.07,0.0,134.75,182.82,0,0,0
19456,0.0,392.36,28.41,420.77,0,0,3
19457,0.0,392.36,28.41,420.77,0,1,3
19458,0.0,392.36,28.41,420.77,0,2,3
19459,0.0,392.36,28.41,420.77,0,3,3
19460,0.0,392.36,28.41,420.77,0,1,3
19461,95.05,255.72,134.75,485.52,0,0,4
19462,0.0,392.36,28.41,420.77,0,3,3
19463,48.07,255.72,134.75,438.54,0,1,3
19464,0.0,392.36,28.41,420.77,0,0,3
19465,48.07,255.72,134.75,438.54,0,0,3
19466,48.07,255.72,134.75,438.54,0,0,3
19467,0.0,392.36,28.41,420.77,0,1,3
19468,48.07,255.72,134.75,438.54,0,0,3
19469,0.0,255.72,134.75,390.47,0,2,2
19470,0.0,392.36,28.41,420.77,0,0,3
19471,411.78,255.72,134.75,802.25,0,1,5
19472,411.78,255.72,134.75,802.25,0,1,5
19473,0.0,392.36,28.41,420.77,1,3,3
19474,95.05,255.72,134.75,485.52,1,0,4
19475,48.07,392.36,28.41,468.84,0,1,3
19476,48.07,392.36,28.41,468.84,0,2,3
19477,48.07,392.36,28.41,468.84,0,1,3
19478,95.05,255.72,134.75,485.52,0,1,4
19479,48.07,392.36,28.41,468.84,0,0,3
19480,95.05,392.36,28.41,515.82,1,2,4
19481,95.05,255.72,134.75,485.52,0,0,4
19482,95.05,392.36,28.41,515.82,1,3,4
19483,48.07,392.36,28.41,468.84,0,0,3
19484,48.07,392.36,28.41,468.84,0,2,3
19485,48.07,392.36,28.41,468.84,0,1,3
19486,48.07,392.36,28.41,468.84,0,2,3
19487,48.07,392.36,28.41,468.84,0,1,3
19488,48.07,392.36,28.41,468.84,0,0,3
19489,48.07,392.36,28.41,468.84,0,2,3
19490,95.05,392.36,28.41,515.82,1,3,4
19491,48.07,392.36,28.41,468.84,0,1,3
19492,48.07,392.36,28.41,468.84,0,2,3
19493,48.07,392.36,28.41,468.84,0,1,3
19494,0.0,255.72,134.75,390.47,0,0,2
19495,411.78,255.72,134.75,802.25,0,1,5
19496,411.78,0.0,134.75,546.53,0,1,4
19497,48.07,392.36,28.41,468.84,0,0,3
19498,48.07,392.36,28.41,468.84,0,0,3
19499,48.07,392.36,28.41,468.84,0,0,3
19500,411.78,255.72,134.75,802.25,0,0,5
19501,48.07,392.36,28.41,468.84,0,0,3
19502,48.07,392.36,28.41,468.84,0,1,3
19503,48.07,392.36,28.41,468.84,0,2,3
19504,48.07,0.0,134.75,182.82,0,2,0
19505,48.07,255.72,134.75,438.54,0,2,3
19506,48.07,392.36,28.41,468.84,0,1,3
19507,0.0,255.72,134.75,390.47,0,2,2
19508,48.07,392.36,28.41,468.84,0,0,3
19509,48.07,392.36,28.41,468.84,0,2,3
19510,48.07,392.36,28.41,468.84,0,2,3
19511,48.07,392.36,28.41,468.84,0,2,3
19512,48.07,392.36,28.41,468.84,0,2,3
19513,95.05,392.36,28.41,515.82,1,2,4
19514,95.05,255.72,134.75,485.52,1,2,4
19515,48.07,392.36,28.41,468.84,0,3,3
19516,48.07,392.36,28.41,468.84,0,1,3
19517,411.78,255.72,134.75,802.25,0,0,5
19518,48.07,392.36,28.41,468.84,0,2,3
19519,48.07,0.0,134.75,182.82,0,2,0
19520,48.07,392.36,28.41,468.84,0,2,3
19521,48.07,392.36,28.41,468.84,1,1,3
19522,48.07,392.36,28.41,468.84,0,1,3
19523,411.78,0.0,134.75,546.53,0,4,4
19524,48.07,392.36,28.41,468.84,0,2,3
19525,411.78,255.72,134.75,802.25,0,2,5
19526,48.07,392.36,28.41,468.84,0,2,3
19527,0.0,255.72,134.75,390.47,0,0,2
19528,48.07,392.36,28.41,468.84,1,3,3
19529,48.07,392.36,28.41,468.84,0,2,3
19530,48.07,392.36,28.41,468.84,0,0,3
19531,48.07,392.36,28.41,468.84,0,0,3
19532,411.78,255.72,134.75,802.25,0,1,5
19533,0.0,255.72,134.75,390.47,0,2,2
19534,48.07,392.36,28.41,468.84,0,0,3
19535,48.07,392.36,28.41,468.84,0,1,3
19536,48.07,255.72,134.75,438.54,0,2,3
19537,48.07,392.36,28.41,468.84,1,1,3
19538,48.07,392.36,28.41,468.84,0,2,3
19539,48.07,392.36,28.41,468.84,0,1,3
19540,48.07,392.36,28.41,468.84,0,0,3
19541,0.0,255.72,134.75,390.47,1,3,2
19542,0.0,255.72,134.75,390.47,0,1,2
19543,411.78,255.72,134.75,802.25,0,4,5
19544,0.0,392.36,28.41,420.77,0,1,3
19545,0.0,255.72,134.75,390.47,0,1,2
19546,0.0,392.36,28.41,420.77,0,0,3
19547,0.0,392.36,28.41,420.77,0,2,3
19548,0.0,392.36,28.41,420.77,0,1,3
19549,0.0,392.36,28.41,420.77,1,1,3
19550,0.0,392.36,28.41,420.77,1,3,3
19551,0.0,255.72,134.75,390.47,0,3,2
19552,0.0,392.36,28.41,420.77,0,0,3
19553,0.0,392.36,28.41,420.77,1,5,3
19554,411.78,255.72,134.75,802.25,0,1,5
19555,0.0,392.36,28.41,420.77,0,2,3
19556,0.0,392.36,28.41,420.77,0,1,3
19557,0.0,392.36,28.41,420.77,0,1,3
19558,48.07,255.72,134.75,438.54,0,1,3
19559,0.0,392.36,28.41,420.77,0,1,3
19560,0.0,392.36,28.41,420.77,1,3,3
19561,0.0,392.36,28.41,420.77,0,1,3
19562,0.0,255.72,134.75,390.47,0,1,2
19563,0.0,392.36,28.41,420.77,0,2,3
19564,0.0,392.36,28.41,420.77,0,1,3
19565,411.78,0.0,134.75,546.53,0,1,4
19566,95.05,0.0,134.75,229.8,0,1,0
19567,0.0,392.36,28.41,420.77,1,3,3
19568,0.0,392.36,28.41,420.77,0,2,3
19569,95.05,0.0,134.75,229.8,0,1,0
19570,95.05,0.0,134.75,229.8,0,0,0
19571,0.0,392.36,28.41,420.77,0,0,3
19572,0.0,392.36,28.41,420.77,0,1,3
19573,0.0,392.36,28.41,420.77,0,1,3
19574,0.0,392.36,28.41,420.77,1,0,3
19575,48.07,255.72,134.75,438.54,0,1,3
19576,0.0,392.36,0.0,392.36,0,1,2
19577,48.07,0.0,134.75,182.82,0,0,0
19578,0.0,0.0,134.75,134.75,0,2,0
19579,0.0,392.36,0.0,392.36,0,2,2
19580,0.0,392.36,0.0,392.36,0,0,2
19581,0.0,392.36,0.0,392.36,0,0,2
19582,0.0,392.36,0.0,392.36,0,0,2
19583,0.0,392.36,28.41,420.77,1,3,3
19584,0.0,392.36,0.0,392.36,0,0,2
19585,95.05,255.72,134.75,485.52,0,0,4
19586,0.0,255.72,134.75,390.47,0,0,2
19587,0.0,392.36,0.0,392.36,0,2,2
19588,0.0,392.36,0.0,392.36,0,0,2
19589,0.0,255.72,134.75,390.47,0,2,2
19590,95.05,255.72,134.75,485.52,0,1,4
19591,95.05,255.72,134.75,485.52,0,1,4
19592,95.05,255.72,134.75,485.52,0,1,4
19593,0.0,392.36,0.0,392.36,0,1,2
19594,411.78,255.72,134.75,802.25,0,0,5
19595,48.07,255.72,134.75,438.54,0,2,3
19596,0.0,392.36,0.0,392.36,0,0,2
19597,0.0,392.36,0.0,392.36,0,1,2
19598,0.0,392.36,0.0,392.36,1,1,2
19599,0.0,392.36,0.0,392.36,0,0,2
19600,0.0,392.36,0.0,392.36,0,1,2
19601,411.78,0.0,134.75,546.53,0,0,4
19602,0.0,392.36,0.0,392.36,0,2,2
19603,0.0,392.36,0.0,392.36,0,0,2
19604,0.0,392.36,0.0,392.36,1,1,2
19605,411.78,0.0,134.75,546.53,0,3,4
19606,48.07,255.72,134.75,438.54,0,1,3
19607,0.0,392.36,0.0,392.36,0,2,2
19608,0.0,392.36,0.0,392.36,0,0,2
19609,0.0,392.36,0.0,392.36,0,1,2
19610,0.0,392.36,0.0,392.36,1,4,2
19611,95.05,0.0,134.75,229.8,0,0,0
19612,0.0,255.72,134.75,390.47,0,1,2
19613,48.07,255.72,134.75,438.54,0,0,3
19614,0.0,392.36,0.0,392.36,0,1,2
19615,0.0,392.36,0.0,392.36,0,2,2
19616,0.0,392.36,0.0,392.36,0,1,2
19617,0.0,392.36,0.0,392.36,0,1,2
19618,0.0,392.36,0.0,392.36,0,1,2
19619,48.07,255.72,134.75,438.54,0,0,3
19620,0.0,255.72,134.75,390.47,0,1,2
19621,0.0,392.36,0.0,392.36,0,1,2
19622,0.0,392.36,0.0,392.36,0,2,2
19623,0.0,392.36,0.0,392.36,0,2,2
19624,0.0,392.36,0.0,392.36,0,1,2
19625,48.07,255.72,134.75,438.54,0,0,3
19626,0.0,392.36,0.0,392.36,0,1,2
19627,0.0,392.36,0.0,392.36,0,2,2
19628,48.07,392.36,195.86,636.29,1,1,5
19629,48.07,255.72,134.75,438.54,0,2,3
19630,0.0,392.36,28.41,420.77,0,0,3
19631,0.0,255.72,134.75,390.47,0,2,2
19632,0.0,392.36,28.41,420.77,0,0,3
19633,0.0,392.36,134.75,527.11,1,1,4
19634,0.0,392.36,134.75,527.11,0,2,4
19635,0.0,392.36,134.75,527.11,0,0,4
19636,0.0,392.36,28.41,420.77,1,3,3
19637,411.78,255.72,134.75,802.25,0,0,5
19638,0.0,255.72,134.75,390.47,0,2,2
19639,0.0,255.72,134.75,390.47,0,0,2
19640,95.05,392.36,195.86,683.27,1,1,5
19641,48.07,392.36,195.86,636.29,1,0,5
19642,0.0,255.72,134.75,390.47,0,2,2
19643,0.0,392.36,134.75,527.11,0,1,4
19644,0.0,392.36,134.75,527.11,0,3,4
19645,0.0,392.36,134.75,527.11,0,0,4
19646,0.0,392.36,134.75,527.11,0,3,4
19647,0.0,255.72,134.75,390.47,0,1,2
19648,0.0,392.36,134.75,527.11,0,1,4
19649,0.0,392.36,28.41,420.77,0,0,3
19650,0.0,392.36,28.41,420.77,0,0,3
19651,411.78,255.72,134.75,802.25,0,1,5
19652,0.0,392.36,28.41,420.77,0,1,3
19653,0.0,392.36,28.41,420.77,0,0,3
19654,411.78,255.72,134.75,802.25,0,2,5
19655,0.0,392.36,134.75,527.11,1,3,4
19656,0.0,392.36,134.75,527.11,1,1,4
19657,0.0,392.36,28.41,420.77,0,2,3
19658,0.0,392.36,28.41,420.77,0,3,3
19659,0.0,392.36,28.41,420.77,0,1,3
19660,0.0,392.36,28.41,420.77,0,0,3
19661,0.0,392.36,28.41,420.77,0,3,3
19662,411.78,255.72,134.75,802.25,0,1,5
19663,0.0,392.36,28.41,420.77,1,4,3
19664,0.0,392.36,28.41,420.77,0,1,3
19665,0.0,392.36,28.41,420.77,0,0,3
19666,0.0,392.36,28.41,420.77,0,1,3
19667,411.78,255.72,134.75,802.25,0,2,5
19668,0.0,392.36,28.41,420.77,0,1,3
19669,0.0,392.36,28.41,420.77,0,2,3
19670,0.0,392.36,28.41,420.77,0,1,3
19671,0.0,392.36,28.41,420.77,1,3,3
19672,411.78,255.72,134.75,802.25,0,0,5
19673,0.0,392.36,28.41,420.77,0,0,3
19674,0.0,392.36,0.0,392.36,0,1,2
19675,95.05,255.72,134.75,485.52,0,2,4
19676,48.07,255.72,134.75,438.54,1,2,3
19677,0.0,392.36,0.0,392.36,1,3,2
19678,0.0,255.72,134.75,390.47,0,0,2
19679,0.0,392.36,0.0,392.36,0,0,2
19680,0.0,392.36,0.0,392.36,0,0,2
19681,48.07,0.0,134.75,182.82,0,2,0
19682,0.0,392.36,0.0,392.36,0,1,2
19683,411.78,392.36,195.86,1000.0,1,0,6
19684,48.07,392.36,134.75,575.1800000000001,0,0,5
19685,95.05,392.36,195.86,683.27,1,1,5
19686,48.07,392.36,195.86,636.29,1,3,5
19687,48.07,392.36,195.86,636.29,1,2,5
19688,0.0,392.36,195.86,588.22,0,3,5
19689,95.05,255.72,28.41,379.18,0,1,2
19690,0.0,392.36,195.86,588.22,1,2,5
19691,0.0,392.36,195.86,588.22,0,2,5
19692,0.0,0.0,28.41,28.41,0,1,0
19693,411.78,255.72,28.41,695.91,0,2,5
19694,48.07,392.36,195.86,636.29,1,2,5
19695,48.07,392.36,195.86,636.29,1,2,5
19696,0.0,392.36,28.41,420.77,0,1,3
19697,0.0,392.36,28.41,420.77,0,1,3
19698,0.0,392.36,28.41,420.77,0,1,3
19699,0.0,392.36,0.0,392.36,0,1,2
19700,0.0,392.36,0.0,392.36,1,3,2
19701,0.0,392.36,134.75,527.11,0,1,4
19702,0.0,392.36,28.41,420.77,0,2,3
19703,411.78,255.72,28.41,695.91,0,0,5
19704,95.05,255.72,28.41,379.18,0,3,2
19705,0.0,392.36,134.75,527.11,1,3,4
19706,95.05,255.72,28.41,379.18,0,2,2
19707,0.0,255.72,28.41,284.13,0,1,2
19708,0.0,392.36,28.41,420.77,0,1,3
19709,0.0,392.36,28.41,420.77,0,2,3
19710,0.0,392.36,28.41,420.77,0,2,3
19711,0.0,392.36,0.0,392.36,0,0,2
19712,411.78,255.72,28.41,695.91,0,0,5
19713,48.07,255.72,28.41,332.20000000000005,0,0,2
19714,48.07,255.72,28.41,332.20000000000005,0,0,2
19715,0.0,392.36,134.75,527.11,0,2,4
19716,0.0,255.72,28.41,284.13,0,0,2
19717,0.0,255.72,28.41,284.13,0,2,2
19718,48.07,392.36,195.86,636.29,1,0,5
19719,48.07,392.36,195.86,636.29,1,0,5
19720,0.0,255.72,28.41,284.13,0,1,2
19721,48.07,392.36,195.86,636.29,0,0,5
19722,95.05,255.72,28.41,379.18,0,0,2
19723,0.0,255.72,28.41,284.13,0,0,2
19724,0.0,255.72,28.41,284.13,0,1,2
19725,0.0,392.36,195.86,588.22,0,2,5
19726,0.0,392.36,195.86,588.22,1,2,5
19727,0.0,392.36,195.86,588.22,0,2,5
19728,0.0,392.36,195.86,588.22,0,0,5
19729,0.0,392.36,195.86,588.22,0,1,5
19730,0.0,392.36,195.86,588.22,1,2,5
19731,0.0,392.36,195.86,588.22,0,1,5
19732,0.0,392.36,195.86,588.22,0,0,5
19733,411.78,255.72,28.41,695.91,0,1,5
19734,0.0,392.36,195.86,588.22,0,1,5
19735,0.0,392.36,134.75,527.11,1,1,4
19736,48.07,255.72,28.41,332.20000000000005,0,1,2
19737,0.0,255.72,28.41,284.13,0,1,2
19738,0.0,392.36,134.75,527.11,0,1,4
19739,0.0,392.36,134.75,527.11,0,0,4
19740,0.0,392.36,134.75,527.11,0,1,4
19741,0.0,392.36,134.75,527.11,0,1,4
19742,0.0,392.36,134.75,527.11,0,1,4
19743,0.0,255.72,134.75,390.47,1,2,2
19744,0.0,255.72,28.41,284.13,0,1,2
19745,411.78,255.72,28.41,695.91,0,0,5
19746,0.0,392.36,134.75,527.11,0,0,4
19747,48.07,255.72,28.41,332.20000000000005,0,1,2
19748,48.07,255.72,28.41,332.20000000000005,0,1,2
19749,0.0,392.36,28.41,420.77,0,2,3
19750,0.0,255.72,28.41,284.13,0,0,2
19751,0.0,392.36,28.41,420.77,0,2,3
19752,0.0,392.36,28.41,420.77,0,2,3
19753,0.0,392.36,28.41,420.77,0,0,3
19754,0.0,392.36,28.41,420.77,0,2,3
19755,0.0,392.36,28.41,420.77,0,1,3
19756,0.0,392.36,28.41,420.77,0,3,3
19757,0.0,392.36,28.41,420.77,0,1,3
19758,0.0,255.72,134.75,390.47,1,1,2
19759,0.0,392.36,28.41,420.77,1,3,3
19760,0.0,0.0,28.41,28.41,0,0,0
19761,0.0,255.72,28.41,284.13,0,0,2
19762,0.0,392.36,28.41,420.77,0,0,3
19763,0.0,255.72,28.41,284.13,0,0,2
19764,0.0,255.72,28.41,284.13,0,0,2
19765,0.0,255.72,28.41,284.13,0,1,2
19766,0.0,392.36,28.41,420.77,0,1,3
19767,0.0,0.0,28.41,28.41,0,1,0
19768,0.0,0.0,28.41,28.41,0,3,0
19769,0.0,0.0,28.41,28.41,0,1,0
19770,0.0,255.72,28.41,284.13,0,2,2
19771,0.0,392.36,28.41,420.77,0,2,3
19772,0.0,392.36,28.41,420.77,1,1,3
19773,0.0,392.36,28.41,420.77,0,1,3
19774,0.0,255.72,28.41,284.13,0,1,2
19775,0.0,392.36,28.41,420.77,0,2,3
19776,0.0,392.36,28.41,420.77,0,0,3
19777,0.0,255.72,28.41,284.13,0,1,2
19778,0.0,392.36,28.41,420.77,0,1,3
19779,0.0,392.36,0.0,392.36,0,1,2
19780,0.0,392.36,0.0,392.36,0,0,2
19781,0.0,392.36,0.0,392.36,0,2,2
19782,0.0,392.36,28.41,420.77,1,1,3
19783,48.07,255.72,28.41,332.20000000000005,0,0,2
19784,0.0,392.36,0.0,392.36,0,0,2
19785,0.0,392.36,0.0,392.36,0,1,2
19786,0.0,392.36,0.0,392.36,0,1,2
19787,0.0,392.36,0.0,392.36,0,2,2
19788,48.07,255.72,134.75,438.54,1,2,3
19789,0.0,392.36,0.0,392.36,0,0,2
19790,0.0,392.36,0.0,392.36,0,4,2
19791,48.07,255.72,28.41,332.20000000000005,0,4,2
19792,0.0,392.36,0.0,392.36,0,2,2
19793,0.0,392.36,0.0,392.36,0,2,2
19794,0.0,255.72,28.41,284.13,0,1,2
19795,0.0,392.36,28.41,420.77,0,1,3
19796,48.07,392.36,195.86,636.29,1,0,5
19797,48.07,392.36,195.86,636.29,1,2,5
19798,48.07,392.36,195.86,636.29,1,2,5
19799,48.07,255.72,28.41,332.20000000000005,0,0,2
19800,48.07,392.36,195.86,636.29,0,1,5
19801,411.78,255.72,28.41,695.91,0,1,5
19802,48.07,392.36,195.86,636.29,1,3,5
19803,0.0,392.36,195.86,588.22,0,0,5
19804,0.0,392.36,195.86,588.22,0,2,5
19805,0.0,392.36,195.86,588.22,1,3,5
19806,0.0,255.72,28.41,284.13,0,0,2
19807,0.0,392.36,134.75,527.11,1,0,4
19808,95.05,255.72,134.75,485.52,1,1,4
19809,0.0,392.36,134.75,527.11,1,3,4
19810,0.0,255.72,28.41,284.13,0,2,2
19811,0.0,255.72,28.41,284.13,0,1,2
19812,0.0,392.36,134.75,527.11,0,2,4
19813,0.0,255.72,28.41,284.13,0,1,2
19814,411.78,0.0,28.41,440.19,0,2,3
19815,0.0,255.72,28.41,284.13,0,0,2
19816,0.0,392.36,134.75,527.11,0,0,4
19817,48.07,255.72,28.41,332.20000000000005,0,2,2
19818,0.0,392.36,134.75,527.11,0,0,4
19819,0.0,392.36,28.41,420.77,0,2,3
19820,0.0,0.0,28.41,28.41,0,2,0
19821,0.0,392.36,28.41,420.77,0,2,3
19822,0.0,255.72,28.41,284.13,0,0,2
19823,411.78,255.72,28.41,695.91,0,3,5
19824,0.0,255.72,28.41,284.13,0,1,2
19825,0.0,392.36,28.41,420.77,0,1,3
19826,0.0,392.36,28.41,420.77,0,3,3
19827,0.0,392.36,28.41,420.77,0,1,3
19828,0.0,392.36,28.41,420.77,0,1,3
19829,0.0,392.36,134.75,527.11,1,3,4
19830,48.07,255.72,28.41,332.20000000000005,0,3,2
19831,95.05,255.72,28.41,379.18,0,0,2
19832,0.0,392.36,28.41,420.77,0,2,3
19833,0.0,0.0,28.41,28.41,0,0,0
19834,0.0,392.36,28.41,420.77,0,0,3
19835,0.0,392.36,28.41,420.77,0,3,3
19836,0.0,392.36,28.41,420.77,0,2,3
19837,0.0,255.72,28.41,284.13,0,2,2
19838,95.05,392.36,28.41,515.82,0,0,4
19839,95.05,392.36,28.41,515.82,0,0,4
19840,95.05,392.36,28.41,515.82,0,0,4
19841,95.05,392.36,28.41,515.82,0,1,4
19842,48.07,255.72,28.41,332.20000000000005,0,0,2
19843,95.05,392.36,28.41,515.82,0,1,4
19844,95.05,392.36,28.41,515.82,0,1,4
19845,95.05,392.36,28.41,515.82,0,1,4
19846,48.07,255.72,28.41,332.20000000000005,0,1,2
19847,411.78,0.0,28.41,440.19,0,1,3
19848,48.07,392.36,28.41,468.84,0,0,3
19849,48.07,0.0,28.41,76.48,0,1,0
19850,48.07,392.36,28.41,468.84,0,2,3
19851,411.78,255.72,28.41,695.91,0,2,5
19852,95.05,0.0,28.41,123.46,0,0,0
19853,48.07,392.36,28.41,468.84,0,1,3
19854,95.05,392.36,28.41,515.82,1,3,4
19855,48.07,392.36,28.41,468.84,0,1,3
19856,95.05,392.36,28.41,515.82,1,3,4
19857,95.05,392.36,28.41,515.82,1,3,4
19858,48.07,392.36,28.41,468.84,0,0,3
19859,48.07,392.36,28.41,468.84,0,1,3
19860,411.78,255.72,28.41,695.91,0,1,5
19861,48.07,392.36,28.41,468.84,0,0,3
19862,48.07,392.36,28.41,468.84,0,0,3
19863,48.07,392.36,28.41,468.84,1,3,3
19864,48.07,392.36,28.41,468.84,0,2,3
19865,48.07,392.36,28.41,468.84,0,0,3
19866,0.0,255.72,28.41,284.13,0,0,2
19867,411.78,255.72,28.41,695.91,0,4,5
19868,0.0,255.72,28.41,284.13,0,3,2
19869,48.07,392.36,28.41,468.84,0,0,3
19870,48.07,392.36,28.41,468.84,0,3,3
19871,48.07,392.36,28.41,468.84,1,3,3
19872,48.07,392.36,28.41,468.84,0,1,3
19873,0.0,255.72,28.41,284.13,0,1,2
19874,48.07,392.36,28.41,468.84,0,3,3
19875,48.07,392.36,0.0,440.43,0,0,3
19876,48.07,392.36,0.0,440.43,0,1,3
19877,48.07,392.36,0.0,440.43,0,3,3
19878,48.07,392.36,0.0,440.43,0,2,3
19879,48.07,392.36,0.0,440.43,1,4,3
19880,0.0,392.36,0.0,392.36,0,0,2
19881,411.78,255.72,28.41,695.91,0,2,5
19882,0.0,392.36,0.0,392.36,1,4,2
19883,0.0,392.36,0.0,392.36,0,0,2
19884,0.0,392.36,0.0,392.36,0,1,2
19885,0.0,255.72,28.41,284.13,0,3,2
19886,0.0,392.36,0.0,392.36,0,1,2
19887,0.0,392.36,0.0,392.36,0,2,2
19888,0.0,392.36,0.0,392.36,0,0,2
19889,0.0,255.72,28.41,284.13,0,3,2
19890,0.0,392.36,0.0,392.36,1,3,2
19891,0.0,392.36,0.0,392.36,0,1,2
19892,0.0,392.36,0.0,392.36,0,0,2
19893,48.07,255.72,28.41,332.20000000000005,0,3,2
19894,411.78,392.36,195.86,1000.0,1,0,6
19895,411.78,392.36,134.75,938.89,1,2,6
19896,411.78,392.36,134.75,938.89,1,0,6
19897,411.78,392.36,134.75,938.89,1,2,6
19898,48.07,255.72,28.41,332.20000000000005,0,0,2
19899,95.05,392.36,28.41,515.82,1,2,4
19900,0.0,255.72,28.41,284.13,0,0,2
19901,95.05,392.36,28.41,515.82,1,3,4
19902,411.78,255.72,134.75,802.25,1,1,5
19903,48.07,392.36,28.41,468.84,0,1,3
19904,0.0,255.72,28.41,284.13,0,0,2
19905,0.0,255.72,28.41,284.13,0,0,2
19906,48.07,392.36,28.41,468.84,0,2,3
19907,48.07,392.36,28.41,468.84,0,2,3
19908,48.07,392.36,28.41,468.84,0,0,3
19909,48.07,392.36,28.41,468.84,1,3,3
19910,48.07,392.36,28.41,468.84,0,1,3
19911,0.0,255.72,28.41,284.13,0,2,2
19912,0.0,392.36,0.0,392.36,0,3,2
19913,0.0,255.72,28.41,284.13,0,1,2
19914,411.78,0.0,28.41,440.19,0,2,3
19915,0.0,392.36,0.0,392.36,0,1,2
19916,0.0,392.36,0.0,392.36,0,1,2
19917,48.07,255.72,28.41,332.20000000000005,0,1,2
19918,411.78,392.36,195.86,1000.0,1,1,6
19919,411.78,392.36,195.86,1000.0,1,2,6
19920,411.78,392.36,134.75,938.89,1,0,6
19921,0.0,0.0,28.41,28.41,0,0,0
19922,48.07,392.36,28.41,468.84,0,2,3
19923,0.0,0.0,28.41,28.41,0,0,0
19924,0.0,255.72,134.75,390.47,1,0,2
19925,0.0,0.0,28.41,28.41,0,1,0
19926,411.78,255.72,28.41,695.91,0,0,5
19927,411.78,392.36,195.86,1000.0,1,2,6
19928,48.07,0.0,28.41,76.48,0,1,0
19929,411.78,392.36,195.86,1000.0,1,0,6
19930,0.0,255.72,28.41,284.13,0,1,2
19931,95.05,255.72,28.41,379.18,0,0,2
19932,0.0,255.72,28.41,284.13,0,1,2
19933,95.05,255.72,134.75,485.52,1,1,4
19934,411.78,392.36,134.75,938.89,1,0,6
19935,0.0,255.72,28.41,284.13,0,1,2
19936,411.78,392.36,134.75,938.89,1,2,6
19937,95.05,392.36,134.75,622.1600000000001,0,0,5
19938,411.78,255.72,134.75,802.25,1,1,5
19939,95.05,392.36,28.41,515.82,0,1,4
19940,0.0,0.0,28.41,28.41,0,0,0
19941,95.05,392.36,134.75,622.1600000000001,0,2,5
19942,48.07,392.36,0.0,440.43,0,2,3
19943,95.05,392.36,134.75,622.1600000000001,0,0,5
19944,48.07,392.36,28.41,468.84,0,0,3
19945,0.0,255.72,28.41,284.13,0,1,2
19946,411.78,255.72,28.41,695.91,0,1,5
19947,48.07,255.72,134.75,438.54,1,3,3
19948,411.78,255.72,28.41,695.91,0,1,5
19949,411.78,255.72,134.75,802.25,1,0,5
19950,95.05,392.36,28.41,515.82,0,2,4
19951,95.05,392.36,28.41,515.82,0,1,4
19952,95.05,392.36,28.41,515.82,0,2,4
19953,48.07,392.36,28.41,468.84,0,0,3
19954,48.07,392.36,28.41,468.84,1,3,3
19955,48.07,392.36,28.41,468.84,0,1,3
19956,411.78,255.72,28.41,695.91,0,2,5
19957,48.07,392.36,28.41,468.84,0,2,3
19958,48.07,392.36,28.41,468.84,0,1,3
19959,48.07,392.36,0.0,440.43,0,1,3
19960,0.0,392.36,0.0,392.36,0,1,2
19961,0.0,392.36,0.0,392.36,0,1,2
19962,0.0,392.36,0.0,392.36,0,3,2
19963,48.07,392.36,28.41,468.84,0,0,3
19964,411.78,392.36,195.86,1000.0,1,0,6
19965,411.78,392.36,134.75,938.89,1,0,6
19966,411.78,392.36,134.75,938.89,1,1,6
19967,411.78,392.36,134.75,938.89,1,2,6
19968,95.05,392.36,28.41,515.82,0,1,4
19969,411.78,255.72,134.75,802.25,1,3,5
19970,48.07,392.36,28.41,468.84,0,2,3
19971,48.07,255.72,28.41,332.20000000000005,0,0,2
19972,48.07,392.36,28.41,468.84,1,5,3
19973,48.07,392.36,28.41,468.84,0,2,3
19974,0.0,255.72,134.75,390.47,1,4,2
19975,48.07,392.36,0.0,440.43,0,0,3
19976,0.0,392.36,0.0,392.36,0,1,2
19977,95.05,392.36,134.75,622.1600000000001,0,2,5
19978,411.78,392.36,134.75,938.89,1,0,6
19979,48.07,255.72,28.41,332.20000000000005,0,2,2
19980,0.0,255.72,28.41,284.13,0,0,2
19981,0.0,392.36,0.0,392.36,0,2,2
19982,48.07,392.36,28.41,468.84,0,2,3
